CategoryA,CategoryB,CategoryBDescription,CategoryC,CategoryCDescription,CategoryD,CategoryDDescription
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,6,"ΧΥΜΟΙ,ΝΕΚΤΑΡ ΑΠΟ ΦΡ ΦΡΟΥΤ",4,ΦΥΣΙΚΟΙ ΧΥΜΟΙ 100%
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ,1,ΠΡΟΙΟΝΤΑ ΓΑΛΑΚΤΟΣ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ,2,ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΛΕΥΚΟ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ,3,ΥΨΗΛΗΣ ΠΑΣΤΕΡ ΣΟΚΟΛΑΤΟΥΧΟ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ,4,ΦΡΕΣΚΟ ΓΑΛΑ ΛΕΥΚΟ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ,5,ΦΡΕΣΚΟ ΓΑΛΑ ΣΟΚΟΛΑΤΟΥΧΟ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,9,ΥΛΙΚΑ ΣΥΣΚΕΥΑΣΙΑΣ,1,ΥΛΙΚΑ ΣΥΣΚΕΥΑΣΙΑΣ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,10,ΒΙΟΛΟΓΙΚΑ,1,ΓΙΑΟΥΡΤΙ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,10,ΒΙΟΛΟΓΙΚΑ,2,ΕΠΙΔΟΡΠΙΑ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,10,ΒΙΟΛΟΓΙΚΑ,3,ΠΑΙΔΙΚΑ ΠΡΟΙΟΝΤΑ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,10,ΒΙΟΛΟΓΙΚΑ,6,ΧΥΜΟΙ - ΝΕΚΤΑΡ ΦΡΟΥΤΩΝ
30,21,ΦΡΕΣΚΑ ΠΕΡΙΟΡΙΣΜ ΔΙΑΡΚΕΙΑ,10,ΒΙΟΛΟΓΙΚΑ,8,ΓΑΛΑ ΦΡΕΣΚΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,1,ΒΟΥΤΥΡΑ - ΑΛΕΙΦΩΔΗΣ ΥΛΗ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,2,ΜΑΡΓΑΡΙΝΕΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,3,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,4,ΠΡΟΙΟΝ ΓΑΛΑΚΤΟΣ ΜΑΚΡ ΔΙΑΡ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,5,ΑΥΓΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,11,ΒΙΟΛΟΓΙΚΑ,6,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,16,ΒΟΥΤΥΡΑ,1,ΑΛΟΥΜΙΝΟΧΑΡΤΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,16,ΒΟΥΤΥΡΑ,2,ΠΑΡΑΔΟΣΙΑΚΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,16,ΒΟΥΤΥΡΑ,3,ΣΚΑΦΑΚΙ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,17,ΜΑΡΓΑΡΙΝΕΣ,1,ΕΜΠΛΟΥΤΙΣΜΕΝΕΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,17,ΜΑΡΓΑΡΙΝΕΣ,2,ΜΑΡΓΑΡΙΝΗ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,17,ΜΑΡΓΑΡΙΝΕΣ,3,ΦΥΤΙΚΟ ΛΙΠΟΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,18,ΑΛΕΙΦΩΔΗΣ ΥΛΗ ΓΙΑ ΕΠΑΛΕΙΨ,1,ΑΛΑΤΙΣΜΕΝΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,18,ΑΛΕΙΦΩΔΗΣ ΥΛΗ ΓΙΑ ΕΠΑΛΕΙΨ,2,ΑΝΑΛΑΤΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,18,ΑΛΕΙΦΩΔΗΣ ΥΛΗ ΓΙΑ ΕΠΑΛΕΙΨ,3,ΧΑΜΗΛΑ ΛΙΠΑΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,1,ΕΜΠΛΟΥΤΙΣΜΕΝΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,2,ΚΑΦΕΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,3,ΛΕΥΚΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,4,ΣΟΓΙΑΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,5,ΣΟΚΟΛΑΤΟΥΧΟ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,19,ΓΑΛΑΤΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ,6,ΔΙΑΦΟΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,20,ΠΡΟΙΟΝ ΓΑΛΑΚ ΜΑΚΡΑΣ ΔΙΑΡΚ,1,ΕΠΙΔΟΡΠΙΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,20,ΠΡΟΙΟΝ ΓΑΛΑΚ ΜΑΚΡΑΣ ΔΙΑΡΚ,2,ΚΡΕΜΕΣ UHT
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,1,ΑΧΥΡΩΝΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,3,ΕΙΔΙΚΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,4,ΕΛΕΥΘΕΡΑΣ ΒΟΣΚΗΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,5,ΗΜΕΡΑΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,6,ΦΡΕΣΚΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,7,ΒΑΜΜΕΝΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,21,ΑΥΓΑ,8,ΒΡΑΣΜΕΝΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,1,ΓΙΑ ΕΠΑΛΕΙΨΗ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,2,ΕΙΣΑΓΩΓΗΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,3,ΗΜΙΣΚΛΗΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,4,ΛΕΥΚΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,5,ΣΚΛΗΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,6,ΤΡΙΓΩΝΑ ΜΕΡΙΔΕΣ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,7,ΤΡΙΜΜΕΝΑ ΗΜΙΣΚΛΗΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,8,ΤΡΙΜΜΕΝΑ ΣΚΛΗΡΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,9,ΦΕΤΑ
30,22,ΓΑΛΑΚΤΟΚΟΜΙΚΑ,22,ΤΥΠΟΠΟΙΗΜΕΝΑ ΤΥΡΙΑ,10,ΦΕΤΕΣ
30,23,ΑΛΛΑΝΤΙΚΑ,12,ΒΙΟΛΟΓΙΚΑ,1,ΑΛΛΑΝΤΙΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,12,ΒΙΟΛΟΓΙΚΑ,2,ΕΤΟΙΜΑ ΦΑΓΗΤΑ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,1,ΕΝΤΕΡΟ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,2,ΛΑΡΔΙ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,3,ΛΟΥΚΑΝΙΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,4,ΜΠΛΟΚ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,5,ΠΑΡΑΔΟΣΙΑΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,6,ΠΑΤΕ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,7,ΣΑΛΑΜΙΑ
30,23,ΑΛΛΑΝΤΙΚΑ,31,ΑΛΛΑΝΤΙΚΑ ΣΥΣΚΕΥΑΣΜΕΝΑ,8,ΦΕΤΕΣ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,1,ΖΥΜΑΡΙΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,2,ΕΤΟΙΜΑ ΠΙΑΤΑ ΦΡΕΣΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,3,ΗΜΙΕΤΟΙΜΑ ΠΙΑΤΑ ΦΡΕΣΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,4,ΣΝΑΚ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,5,ΖΥΜΕΣ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,6,ΟΡΕΚΤΙΚΑ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,7,ΣΑΛΑΤΕΣ
30,23,ΑΛΛΑΝΤΙΚΑ,33,ΕΤΟΙΜΑ ΦΑΓΗΤΑ(SELF SERVIC,8,ΜΠΥΡΕΣ
30,24,ΑΛΙΠΑΣΤΑ,13,ΒΙΟΛΟΓΙΚΑ,1,ΚΑΠΝΙΣΤΑ
30,24,ΑΛΙΠΑΣΤΑ,13,ΒΙΟΛΟΓΙΚΑ,2,ΜΑΡΙΝΑΤΑ
30,24,ΑΛΙΠΑΣΤΑ,13,ΒΙΟΛΟΓΙΚΑ,3,ΠΡΟΙΟΝΤΑ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ
30,24,ΑΛΙΠΑΣΤΑ,13,ΒΙΟΛΟΓΙΚΑ,4,ΘΑΛΑΣΣΙΝΑ ΦΑΓΗΤΑ
30,24,ΑΛΙΠΑΣΤΑ,41,"ΨΑΡΙΑ ΚΑΠΝΙΣΤΑ ΠΑΣΤΑ,ΞΕΡΑ",1,ΑΛΙΠΑΣΤΑ
30,24,ΑΛΙΠΑΣΤΑ,41,"ΨΑΡΙΑ ΚΑΠΝΙΣΤΑ ΠΑΣΤΑ,ΞΕΡΑ",2,ΚΑΠΝΙΣΤΟΣ ΣΟΛΟΜΟΣ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,1,ΑΝΤΖΟΥΓΙΕΣ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,2,ΓΑΥΡΟΣ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,3,ΛΑΚΕΡΔΑ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,4,ΧΕΛΙ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,5,ΡΕΓΓΑ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,6,ΣΑΡΔΕΛΕΣ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,7,ΣΚΟΥΜΠΡΙ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,8,ΤΣΙΡΟΣΑΛΑΤΑ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,9,ΧΤΑΠΟΔΙ
30,24,ΑΛΙΠΑΣΤΑ,42,ΜΑΡΙΝΑΤΑ,10,ΔΙΑΦΟΡΑ
30,24,ΑΛΙΠΑΣΤΑ,43,ΠΡΟΙΟΝΤΑ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ,1,ΑΥΓΑ ΨΑΡΙΟΥ
30,24,ΑΛΙΠΑΣΤΑ,43,ΠΡΟΙΟΝΤΑ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ,2,ΒΑΣΗ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ
30,24,ΑΛΙΠΑΣΤΑ,43,ΠΡΟΙΟΝΤΑ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ,3,ΠΑΤΕ ΨΑΡΙΟΥ
30,24,ΑΛΙΠΑΣΤΑ,43,ΠΡΟΙΟΝΤΑ ΓΙΑ ΚΑΝΑΠΕΔΑΚΙΑ,4,ΠΡΟΙΟΝΤΑ ΓΙΑ ΕΠΑΛΕΙΨΗ
30,24,ΑΛΙΠΑΣΤΑ,44,ΘΑΛΑΣΣΙΝΑ ΦΑΓΗΤΑ,1,ΜΕ ΓΑΡΙΔΕΣ
30,24,ΑΛΙΠΑΣΤΑ,44,ΘΑΛΑΣΣΙΝΑ ΦΑΓΗΤΑ,2,ΠΟΙΚΙΛΙΑ ΘΑΛΑΣΣΙΝΩΝ
30,24,ΑΛΙΠΑΣΤΑ,44,ΘΑΛΑΣΣΙΝΑ ΦΑΓΗΤΑ,3,ΣΟΥΡΙΜΙ
30,24,ΑΛΙΠΑΣΤΑ,44,ΘΑΛΑΣΣΙΝΑ ΦΑΓΗΤΑ,4,ΔΙΑΦΟΡΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,14,ΒΙΟΛΟΓΙΚΑ,1,ΚΟΤΟΠΟΥΛΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,14,ΒΙΟΛΟΓΙΚΑ,2,ΓΑΛΟΠΟΥΛΕΣ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,14,ΒΙΟΛΟΓΙΚΑ,3,ΚΥΝΗΓΙΑ-ΠΟΥΛΕΡΙΚΑ-ΑΛΛΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,14,ΒΙΟΛΟΓΙΚΑ,4,ΕΝΤΟΣΘΙΑ ΑΠΟ ΠΟΥΛΕΡΙΚΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,14,ΒΙΟΛΟΓΙΚΑ,5,ΚΑΤΕΡΓΑΣΜΕΝΑ ΒΡΑΣΤΑ & ΩΜΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,50,ΚΟΤΟΠΟΥΛΑ,1,ΟΛΟΚΛΗΡΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,50,ΚΟΤΟΠΟΥΛΑ,2,ΤΕΜΑΧΙΣΜΕΝΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,51,ΓΑΛΟΠΟΥΛΕΣ,1,ΟΛΟΚΛΗΡΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,51,ΓΑΛΟΠΟΥΛΕΣ,2,ΤΕΜΑΧΙΣΜΕΝΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,52,"ΔΙΑΦ ΚΥΝΗΓΙΑ,ΠΟΥΛΕΡ &ΑΛΛΑ",1,ΟΛΟΚΛΗΡΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,52,"ΔΙΑΦ ΚΥΝΗΓΙΑ,ΠΟΥΛΕΡ &ΑΛΛΑ",2,ΤΕΜΑΧΙΣΜΕΝΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,56,ΕΝΤΟΣΘΙΑ ΑΠΟ ΠΟΥΛΕΡΙΚΑ,1,ΝΩΠΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,56,ΕΝΤΟΣΘΙΑ ΑΠΟ ΠΟΥΛΕΡΙΚΑ,2,ΕΠΕΞΕΡΓΑΣΜΕΝΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,56,ΕΝΤΟΣΘΙΑ ΑΠΟ ΠΟΥΛΕΡΙΚΑ,3,ΣΥΚΩΤΑΚΙΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,57,ΚΑΤΕΡΓΑΣΜΕΝΑ ΒΡΑΣΤΑ & ΩΜΑ,1,ΚΟΤΟΠΟΥΛΟ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,57,ΚΑΤΕΡΓΑΣΜΕΝΑ ΒΡΑΣΤΑ & ΩΜΑ,2,ΠΟΥΛΕΡΙΚΑ
30,25,ΠΟΥΛΕΡΙΚΑ ΝΩΠΑ,58,ΤΡΟΦΕΣ ΓΙΑ ΖΩΑ,1,ΑΠΟ ΠΟΥΛΕΡΙΚΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,1,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,2,ΨΑΡΙΑ-ΘΑΛΑΣΣΙΝΑ-ΣΑΛΙΓΚΑΡΙ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,3,ΚΡΕΑΣ - ΕΝΤΟΣΘΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,4,ΠΑΤΑΤΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,5,ΛΑΧΑΝΙΚΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,6,ΕΤΟΙΜΑ ΦΑΓΗΤΑ ΜΑΓΕΙΡΕΜΕΝΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,7,ΖΥΜΕΣ ΖΑΧΑΡΟΠΛΑΣΤ-ΜΑΓΕΙΡΙ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,8,ΦΡΟΥΤΑ - ΧΥΜΟΙ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,15,ΒΙΟΛΟΓΙΚΑ,9,ΒΟΗΘΗΜΑΤΑ ΜΑΓΕΙΡΙΚΗΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,1,ΑΤΟΜΙΚΕΣ ΠΙΤΤΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,2,ΓΛΥΚΟ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,3,ΚΡΕΠΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,4,ΚΡΟΥΑΣΑΝ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,5,ΠΙΤΣΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,6,ΠΙΤΤΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,7,ΤΑΡΤΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,80,ΕΤΟΙΜ ΚΑΤΕΨ ΟΡΕΚΤ-ΕΠΙΔΟΡΠ,8,ΣΝΑΚ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",1,ΚΑΤΕΡΓΑΣΜΕΝΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",2,ΜΑΛΑΚΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",3,ΟΣΤΡΑΚΟΕΙΔΗ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",4,ΠΑΡΑΣΚΕΥΑΣΜΑΤΑ ΨΑΡΙΟΥ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",5,ΣΑΛΙΓΚΑΡΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,81,"ΨΑΡΙΑ,ΘΑΛΑΣΣΙΝΑ,ΣΑΛΙΓΚΑΡΙ",6,ΨΑΡΙΑ ΩΜΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,82,"ΚΡΕΑΣ,ΕΝΤΟΣΘΙΑ",1,ΕΝΤΟΣΘΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,82,"ΚΡΕΑΣ,ΕΝΤΟΣΘΙΑ",2,ΚΑΤΕΡΓΑΣΜΕΝΟ ΚΡΕΑΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,82,"ΚΡΕΑΣ,ΕΝΤΟΣΘΙΑ",3,ΚΙΜΑΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,83,ΠΑΤΑΤΕΣ,1,ΚΛΑΣΣΙΚΕΣ ΠΑΤΑΤΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,83,ΠΑΤΑΤΕΣ,2,ΣΠΕΣΙΑΛΙΤΕ ΠΑΤΑΤΑΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,83,ΠΑΤΑΤΕΣ,3,ΠΟΥΡΕΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,1,ΑΡΑΚΑΣ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,2,ΜΠΑΜΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,3,ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,4,ΦΑΣΟΛΑΚΙ ΠΛΑΤΥ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,5,ΣΠΑΝΑΚΙ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,6,ΜΕΙΓΜΑ ΛΑΧΑΝΙΚΩΝ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,7,ΜΑΝΙΤΑΡΙΑ
30,26,ΚΑΤΕΨΥΓΜΕΝΑ,84,ΛΑΧΑΝΙΚΑ,8,ΚΡΕΜΜΥΔΙ
